Type,ID,Text
Data Protection Guide _ GW Information Technology _ The George Washington University,14,accessing restricted information from personally owned workstations or mobile devices are: full disk encryption (fde) use of vpn (use the gw vpn when working remotely and accessing restricted data.) must be password protected anti-virus anti- spyware software must be active and maintained up to date updates for all installed software should be installed within reasonable period firmware and driver updates should be installed within reasonable
Data Protection Guide _ GW Information Technology _ The George Washington University,15,"software should be installed within reasonable period firmware and driver updates should be installed within reasonable period no limitations 12/7/25, 9:48 am data protection guide gw information technology the george washington university 2/7 data category risk level regulated high risk restricted medium risk public low risk storage regulated information may be stored only on gw it hosted or approved servers or services (such as file"
Data Protection Guide _ GW Information Technology _ The George Washington University,16,"may be stored only on gw it hosted or approved servers or services (such as file sharing or collaboration services, cloud- based services, cloud-based back-up and recovery services, etc.) documents containing regulated data may be stored in the following gw systems: gw box gw documents (documentum) never store regulated information on laptops or mobile devices, including usb and external hard drives. regulated data in physical"
Data Protection Guide _ GW Information Technology _ The George Washington University,17,"information on laptops or mobile devices, including usb and external hard drives. regulated data in physical form (paper, media) should be secured (locked) at all times and access should be restricted only to authorized users, with legitimate business need. restricted data may be stored on departmental, gw it hosted or approved cloud-based systems. documents containing restricted data may be stored in the following gw systems:"
Data Protection Guide _ GW Information Technology _ The George Washington University,18,"or approved cloud-based systems. documents containing restricted data may be stored in the following gw systems: gw box gw google drive gw sharepoint gw ms teams gw documents (documentum) restricted data in physical form (paper, media) should be secured at all times and access should be restricted only to authorized users, with legitimate business need. no limitations access access to regulated data must be limited"
Data Protection Guide _ GW Information Technology _ The George Washington University,19,"authorized users, with legitimate business need. no limitations access access to regulated data must be limited to only authorized individuals (staff, faculty), who have legitimate reason to access it (on business “need to know” basis). data custodians are responsible for all access and permissions to regulated data in their custody. data custodians must: determine who needs access to the regulated data in their custody and"
Data Protection Guide _ GW Information Technology _ The George Washington University,20,"custody. data custodians must: determine who needs access to the regulated data in their custody and what permission level needed for each individual. follow the principle of least privilege: give individuals the lowest permission levels needed to perform their assigned tasks. periodically review access to the access to restricted data must be limited to only authorized individuals (staff, faculty), who have legitimate reason to access"
Data Protection Guide _ GW Information Technology _ The George Washington University,21,"data must be limited to only authorized individuals (staff, faculty), who have legitimate reason to access it. data custodians are responsible for all access and permissions to restricted data in their custody. data custodians must: determine who needs access to the restricted data in their custody and what permission level needed for each individual. follow the principle of least privilege: give individuals the lowest permission"
Data Protection Guide _ GW Information Technology _ The George Washington University,22,"level needed for each individual. follow the principle of least privilege: give individuals the lowest permission levels needed to perform their assigned tasks. no limitations 12/7/25, 9:48 am data protection guide gw information technology the george washington university 3/7 data category risk level regulated high risk restricted medium risk public low risk regulated data in their custody. 12/7/25, 9:48 am data protection guide gw information"
Data Protection Guide _ GW Information Technology _ The George Washington University,23,"public low risk regulated data in their custody. 12/7/25, 9:48 am data protection guide gw information technology the george washington university 4/7 data category risk level regulated high risk restricted medium risk public low risk transmission (emailing) use only secure methods to transmit regulated information.do not include regulated information in the body of an email or as an attachment. to transmit (email) regulated data to"
Data Protection Guide _ GW Information Technology _ The George Washington University,24,"in the body of an email or as an attachment. to transmit (email) regulated data to another university email address, use links instead of attachments. store the regulated information in gw box and email link to the file. regulated data must be encrypted during transmission outside gw network. if there is business need to email regulated data to non- university recipients, it must be encrypted."
Data Protection Guide _ GW Information Technology _ The George Washington University,25,"there is business need to email regulated data to non- university recipients, it must be encrypted. to activate encryption of your university email account, submit gw email encryption access request to gw it. emailing regulated information to or from personal email address is strictly prohibited. use only secure methods to transmit restricted information. to transmit (email) restricted data to another university email address, use links"
Data Protection Guide _ GW Information Technology _ The George Washington University,26,"to transmit restricted information. to transmit (email) restricted data to another university email address, use links instead of attachments. store the restricted information in one of the approved storage systems listed above, and email link to the file. restricted data must be encrypted during transmission outside gw network. if there is business need to email restricted data to non- university recipients, your email account must"
Data Protection Guide _ GW Information Technology _ The George Washington University,27,"there is business need to email restricted data to non- university recipients, your email account must be encrypted. to activate encryption of your university email account, submit gw email encryption access request to gw it. emailing restricted information to or from personal email address is strictly prohibited. no limitations reproduction avoid printing or copying regulated data. the minimum necessary prints copies may be made only"
Data Protection Guide _ GW Information Technology _ The George Washington University,28,"reproduction avoid printing or copying regulated data. the minimum necessary prints copies may be made only by permission of originator or designates. working copies (prints) containing regulated data should be secured at all times and permanently destroyed (shredded) when no longer needed. regulated data should never be printed or copied using public (non- gw) device. as general rule, employees are not allowed to take regulated"
Data Protection Guide _ GW Information Technology _ The George Washington University,29,"copied using public (non- gw) device. as general rule, employees are not allowed to take regulated data in physical form off campus (or to make unofficial copies). avoid printing or copying restricted data. only the minimum necessary prints copies may be made. working copies (prints) containing restricted data should be secured at all times and permanently destroyed (shredded) when no longer needed. restricted data should"
Data Protection Guide _ GW Information Technology _ The George Washington University,30,"be secured at all times and permanently destroyed (shredded) when no longer needed. restricted data should never be printed or copied using public (non-gw) device. as general rule, employees are not allowed to make unofficial copies of restricted data. no limitations disposal regulated data must be disposed of by using gw it approved measures, to protect against unauthorized restricted data must be disposed by using"
Data Protection Guide _ GW Information Technology _ The George Washington University,31,"using gw it approved measures, to protect against unauthorized restricted data must be disposed by using gw it approved measures, to protect no limitations 12/7/25, 9:48 am data protection guide gw information technology the george washington university 5/7 data category risk level regulated high risk restricted medium risk public low risk access or disclosure. regulated information must be destroyed in manner such that the information"
Data Protection Guide _ GW Information Technology _ The George Washington University,32,"low risk access or disclosure. regulated information must be destroyed in manner such that the information can neither be reconstructed nor be readable. against unauthorized access or disclosure. physical security is the protection of personnel, hardware, software, networks, and data from physical actions and events that could cause serious loss or damage to an institution. when it comes to institutional data physical security controls, faculty"
Data Protection Guide _ GW Information Technology _ The George Washington University,33,"loss or damage to an institution. when it comes to institutional data physical security controls, faculty and staff should follow the best practices below. restrict physical access to computers when you are away from your office or workspace. for example, locking the door or using security cables or locking devices. secure access to computers and mobile devices by requiring passwords (except for public computers with"
Data Protection Guide _ GW Information Technology _ The George Washington University,34,"devices. secure access to computers and mobile devices by requiring passwords (except for public computers with no non-public information, such as those in the library or in labs). passwords are integral to security. follow the gw it identity and access management standard for selecting secure userid passwords and how to reset them. log out when finished using gw system. secure access to your computers using"
Data Protection Guide _ GW Information Technology _ The George Washington University,35,to reset them. log out when finished using gw system. secure access to your computers using screen saver or built-in lock feature when you are away from your office or work space. maintain possession or control of your mobile devices and apply appropriate safeguards to the extent possible to reduce the risk of theft and unauthorized access. in the event that gw-owned computer or mobile
Data Protection Guide _ GW Information Technology _ The George Washington University,36,"reduce the risk of theft and unauthorized access. in the event that gw-owned computer or mobile device containing non-public information is lost or stolen, contact gw it (incident@gwu.edu) immediately. cybersecurity risk policy electronic equipment recycling laptop computer and small electronics theft physical access policy surplus university property physical security best practices applicable university policies submit request ithelp@gwu.edu view my tickets reset password classroom support classroom"
Data Protection Guide _ GW Information Technology _ The George Washington University,37,"best practices applicable university policies submit request ithelp@gwu.edu view my tickets reset password classroom support classroom search phone 24 hours days week walk-in walk-in support centers knowledge base explore our knowledge base for how-to articles and guides. it help 12/7/25, 9:48 am data protection guide gw information technology the george washington university 6/7 mailto:incident@gwu.edu mailto:ithelp@gwu.edu academic center washington, dc 20052 ithelp@gwu.edu campus advisories eo/nondiscrimination policy"
Data Protection Guide _ GW Information Technology _ The George Washington University,38,"george washington university 6/7 mailto:incident@gwu.edu mailto:ithelp@gwu.edu academic center washington, dc 20052 ithelp@gwu.edu campus advisories eo/nondiscrimination policy website privacy notice contact gw accessibility terms of use copyright report barrier to accessibility 12/7/25, 9:48 am data protection guide gw information technology the george washington university 7/7 mailto:ithelp@gwu.edu"
