Type,ID,Text
generative-artificial-intelligence-guidelines-april-2023,17,"you may not submit for evaluation any content (e.g., ideas, text, code, images) that was generated, in whole or in part, by generative artificial intelligence tools (including, but not limited to, chatgpt and other large language models). doing so in this course constitutes cheating under the george washington university code of academic integrity. [instructors might also wish to include language regarding papers about ai:] although"
generative-artificial-intelligence-guidelines-april-2023,18,"code of academic integrity. [instructors might also wish to include language regarding papers about ai:] although this course generally prohibits use of gai tools, the instructor may choose to grant an exception if you propose to write paper about [some aspect of artificial intelligence]. such an exception must be granted in writing (e.g., email) to avoid the danger of misunderstanding. selective permission by submitting work"
generative-artificial-intelligence-guidelines-april-2023,19,"granted in writing (e.g., email) to avoid the danger of misunderstanding. selective permission by submitting work for evaluation in this course, you represent it as your own intellectual product. you may not submit for evaluation any content (e.g., ideas, text, code, images) that was generated, in whole or in part, by generative artificial intelligence tools (including, but not limited to, chatgpt and other large language"
generative-artificial-intelligence-guidelines-april-2023,20,"part, by generative artificial intelligence tools (including, but not limited to, chatgpt and other large language models) unless the instructor has explicitly granted permission to do so. your instructor will explain to you the uses of gai tools that are permitted or prohibited in this course, including on what specific assignments use of gai tools is permitted. submitting content for evaluation that was produced in"
generative-artificial-intelligence-guidelines-april-2023,21,"specific assignments use of gai tools is permitted. submitting content for evaluation that was produced in whole or in part by gai tools, except for the specific purpose(s) and assignment(s) discussed and authorized by the instructor, constitutes cheating in this course under the george washington university code of academic integrity. [instructors choosing the selective permission option might also wish to include some or all of"
generative-artificial-intelligence-guidelines-april-2023,22,"integrity. [instructors choosing the selective permission option might also wish to include some or all of the additional potential language from the general permission and general prohibition options, above.] default rules in the absence of explicit directions to the contrary from instructors, the following default rules apply at the university. 1. work submitted for evaluation is represented as the student’s own intellectual product. students may"
generative-artificial-intelligence-guidelines-april-2023,23,"university. 1. work submitted for evaluation is represented as the student’s own intellectual product. students may not submit content (e.g., ideas, text, code, images) for evaluation that was generated, in whole or in part, by generative artificial intelligence tools (such as chatgpt and other large language models). doing so without instructor’s explicit permission constitutes cheating under the code of academic integrity and is therefore prohibited."
generative-artificial-intelligence-guidelines-april-2023,24,without instructor’s explicit permission constitutes cheating under the code of academic integrity and is therefore prohibited. examples (illustrative only) of conduct that is prohibited unless explicitly permitted by the instructor: student types prompt into gai tool and pastes all or part of the generated content into their answer on an out-of-class assessment or test. student types prompt into gai tool and incorporates all or part
generative-artificial-intelligence-guidelines-april-2023,25,"an out-of-class assessment or test. student types prompt into gai tool and incorporates all or part of the generated content into an essay submitted for evaluation, without proper attribution to the gai tool. 2. students are permitted to use gai tools to generate content that is not submitted to an instructor for evaluation. for example, using gai tools to study for examinations, tests, and quizzes"
generative-artificial-intelligence-guidelines-april-2023,26,"an instructor for evaluation. for example, using gai tools to study for examinations, tests, and quizzes is permitted. likewise, on assignments where the use of the internet is not otherwise prohibited by the instructor, gai tools may be used for learning, studying, and brainstorming. examples (illustrative only) of permitted conduct: student types prompt into gai tool and reviews the generated content to help them study"
generative-artificial-intelligence-guidelines-april-2023,27,"conduct: student types prompt into gai tool and reviews the generated content to help them study for test. student types prompt into gai tool and uses the generated content to help them brainstorm ideas for term paper or research project. 3. unless the instructor explicitly states otherwise in advance and in writing, the use of gai tools during any assessment (e.g., examination, test, quiz) whether"
generative-artificial-intelligence-guidelines-april-2023,28,"and in writing, the use of gai tools during any assessment (e.g., examination, test, quiz) whether taken in the classroom or elsewhere, constitutes cheating under the code of academic integrity and is therefore prohibited. this prohibition includes assessments for which the use of the internet is otherwise permitted. examples (illustrative only) of conduct that is prohibited unless explicitly permitted by the instructor: while taking an"
generative-artificial-intelligence-guidelines-april-2023,29,"(illustrative only) of conduct that is prohibited unless explicitly permitted by the instructor: while taking an out-of-class (“take-home”) test on which internet use is generally permitted, student types prompt into gai tool and incorporates some or all of the generated content into their submitted answer. while taking an in-class quiz on which internet use is generally permitted, student types prompt into gai tool and incorporates"
generative-artificial-intelligence-guidelines-april-2023,30,"quiz on which internet use is generally permitted, student types prompt into gai tool and incorporates some of the ideas generated into their submitted answer. before taking an in-class quiz on which internet use is generally permitted, student types prompt into gai tool, saves the generated content to document, and pastes some or all of the text into their submitted answer while taking the quiz."
generative-artificial-intelligence-guidelines-april-2023,31,"and pastes some or all of the text into their submitted answer while taking the quiz. final thoughts as we enter this new technological era, the office of the provost encourages instructors to confer with the instructional core if they have questions about best practices for course design, pedagogy, assessment, and with the office of student rights and responsibilities for questions about academic integrity. further,"
generative-artificial-intelligence-guidelines-april-2023,32,"assessment, and with the office of student rights and responsibilities for questions about academic integrity. further, we appreciate that this technology is evolving, and we will update this guidance as circumstances require."
